ID	bias
dTAHBmzqjlKub0aJ	1
1ZjPK4im5bsVfCc8	1
LlkyB5eyzDw40q0t	2
mX4OoCJi6v2KEAwC	0
osD5gA4Y4ViK4WaL	1
OpJCQx3HqAHFXzUY	2
JyC1WzJA2Jf8PHFM	1
U8G1iFw9wczLMw5I	2
SFvybl1Jsnlnl9i3	1
FvI9P0pM7stURXKE	1
ZxCkmC5rbeYTu1y6	1
DOwowDYOnrA9px0X	1
kTnPjDxc5AQkqjxD	0
aIH1iwetl3FD6JDW	2
sS4zAERMxanEyRSz	2
BQtCWiN3eTVFJ4Rf	1
rY088DmCdLS7BCLJ	2
BxFI5sfrBRDa3BX3	0
uYQPoRBdtxPjJ3zy	1
a2cLwfD6gb8ZsubT	2
cbdJMId3qCq28QHT	2
AzBWLN12hRnmnu3U	2
01uTV2haK8JSt2sw	0
FkWUOqicsP9HEocR	2
fHcTA8K3ba1UnOkH	2
Ki4UnFP1DyJCFSBy	1
sVet9XqkqBs46xYd	0
XBkrUqdoR4pRAKOH	1
K8lpmd6liIHM2vBv	2
JiKw2lCctCU8tk73	1
WU63Va9cBWbZPdeO	2
a9uWGOwpTuXwhU7k	1
SyVBynPaoD5dw1Oc	1
YnbS5SxcWzwGp6Ie	0
mtQ8CRgHX09xmYUq	1
XzsiiL4AOCsMACG4	0
gdSk1DSAlOs9PZBv	0
sM3icjtiYOnsXN7w	0
Nn62Zkunui8ra0DK	1
Q2AuSqNd0nC40IpF	2
VgmOFXzfI6RPksCs	2
xFPOQRNDPymfjhTK	2
qXWIih62dYimTjGq	0
q04rTucrFh4ohxDs	0
AjoS55VJBsfIyFZX	2
HdPubGpD1vxjmeBN	1
erp22R3nuTQCnYdm	1
gQWt7SFyL5VurO5A	1
g757WDPN0xsyMDXv	0
iJeikEDGMDEl2yf5	2
SuxiaPlkK8npYN4i	0
6cW7YODGLTwTA65w	0
Cm2JjzjooFXvdtdG	1
9FlmsujqyJq62TI2	2
YYEPlm6OOattOL0B	0
nc9kACd1shMTyg9r	0
SR7ixjfaupQLGIq8	0
y8rlRgHlJz1a7lef	0
eQzzL4x07GHu3OtY	0
NqE1NexjCFqFSz7T	0
0lPiz92mscYIPeeI	2
etqKdDS3mSWDwGCt	1
RqNBtDc5MAuhDuq5	2
sZOumwDSsqtFRr9I	1
LCFeN5S2eY65ZVUO	2
VYgDoDigpZQq1wmu	0
JhhkOK04ZN3Df4OX	2
6qazyCav1GccOSFl	2
pNTtAAalU3m0Mrjy	1
I9q2El47VRLT3Y4r	1
GC79DNu8ylH1WMvm	1
2sgVPiu3H2Dm9cHj	1
gNZ0q0PMlVVgn9br	2
9scIZCC8DnNOmmQ8	2
pV6bJut8Ip0T2Rk8	0
Joxl2N12Mtz7dX1v	1
mRV8pzqVMxgZepGy	2
QjYEmpypL7lM24Dq	2
FwQdsVl4vYNzGCYd	0
cvXnLZrlJDjRw7bW	1
mI1b1lHpP9hxFGvp	1
ACaPFr37vgducGov	2
fzObg0EG68fETWhW	0
kN9Yrf2GlyEAU2Ub	2
xgjt9eCvvR4CmoyA	0
xife1LluUnNVs7GL	2
B03PEbk9BMbMOYWM	2
pIx0uydseiZtJnW7	1
2TXYDpwRh7ta9NIX	2
Ig2HaTaSruUHehFl	0
FVY1DHSzJUN7uPNz	2
ma7xxXZxS3t3sIHt	0
CPnGigWfPsCmL5lr	1
wCyqtbPHF9pCugXh	1
GLf0tYkxnCIZdXha	2
Rn2dnk0NvyfUPb5e	1
U1g99sUb23G7BDni	0
wBDWSGEEUQvFWO7A	1
9iZUYeGLFi2a0BM0	0
ZdRlmls8tGvjTBZZ	2
I7e2bZypL1RvPQS1	1
2XRwimi2x3bEriMY	1
eMS7AyCEiFZ0Aj1s	2
NDlMEuyDDN4ROhIt	2
i1w6uiVjSP38UJxe	2
xq9q4zrMo5ejxWxb	0
pExm6Dgc4b5dIR7C	2
WZ8hHxcKJAxlUJY5	2
TFXMntVOWeYmnJLS	2
tlUETx07o2zVF3b7	2
fbPEawHc9shY88Dk	2
AXIP3TAYbISWbBn0	0
d2ePHICBnVsUPqgY	2
KbjQxhXwX0qGzzQy	2
Q0qJqe8Qgy8IWI88	2
daJOsDVj0JImVzGc	0
02zKJNnnXhbqOaEM	2
HkZRwMJXDb1xTpgu	0
4ghEhmZPqlQe9Xrl	0
5XEzHLsDEYsZH44B	1
t08zdWUhQ90iT9Rb	2
GASkq0YV0qHIovfj	1
XmfVaE3x9joB2bSR	0
2gzcyq2YaRO6G1Xq	0
HDr4PJ4SwqCyj2X3	1
iwojeefYiLA6yBmW	2
lrOQNxNgHqASSQas	2
JMQHU95WoGLFMKGF	1
bbm0d3uzl3m1LxNg	2
G2WRGSxWm4OkxG3m	2
zMnBJ7psmXF7caDQ	1
SLgqOl3JbCV95pSU	0
3xtah3OomlYeDhA7	2
d79kA4V9qPKIyYua	2
1yBxGkdYxBWU0wdx	2
IkpPlKBm9LZx3azA	0
CcttL8QC4hS7FpXO	2
xA34OHbNDj7XATRH	0
SSWyCMJqs4jMls1c	2
Qd9hngNi8JkmJw18	0
VAuthQp5IaupqkXk	0
aIii6pdMzX2WBvwI	0
VE0o5hPv7cVjpVXN	2
dEKx6YrZJNSka5aN	0
MmfowRpDbZF8g0Qm	0
2jo6ao0Tc6STAXjm	0
RJ2CWcWRgIAOMv7j	1
g1PPAHTsMQrwlXol	0
CPBiqqtar9QToEOW	1
RaoFWJiF7dT0yoAw	0
kGO5f5DpFyiNzEGD	2
wNbUa985CT75sJuT	0
p7o1daHR3fVwtKnI	1
eCmg8KpdpykCUyAt	2
hBqhlUjqmZXYMWyv	0
ekC0tEppydq3cNDA	1
1SipFLEfOaNqFxEo	0
2M98K5Af2iamwnE6	1
yNlvy9zpZp6F8PjD	2
mnacePz3rPqnrDsi	1
S6HOQGiqVPixTHG8	1
GRaupaA3JU5KHjOo	0
IQyrNtn3d8zWHARf	1
ysfZ5XVS8Fbsw0mY	2
QfkYzJfCNoMh3D7L	0
C3csNyhTitgrlSup	2
1Cz3Ohi3a18uUXrW	2
d3lmR1EqmPplYwZo	1
vgjwabZamBNUXDvt	0
YYclnc0BxAL0lfUG	2
aylhBkP5LmweSOjd	1
fa6SLAos51NGItXV	2
hIzLWmsoE0CGLqrt	2
4YMoTqs2vy2xgkJM	2
JG5rshYhOfBPW7BK	0
FGDj4LmWb5AHOfnB	0
tpakEdUvGpTqy0ss	2
eG0YPcbhlAkWxIgA	2
Lmv5Kg80rK2JZsTg	2
PSVyCq2qmlzFhgHj	2
FwGHYcWhKZFpKuwf	2
jgCX1Bdxf6NXoDkh	0
IhBeIvwX2pKoX1w9	2
d0QlNMYZ1kfCSB91	2
3ZNQqLfSEpmD7cfR	0
SO8LMkHcq6ptYNWB	0
THTds4vJ5m46IGDU	1
2vaEuOP9nnNPaEJy	1
9YLy0kcUGqpThXhg	1
7ogrRmbTS2e3HDjn	1
HG5jg4qG4z0q3v83	0
8Qum9fTy8S4aYNbn	1
YlLJQ2B47ggRe3GB	2
SKuQt0MBHfAnBZOI	1
eWsx4bu4xxxie2v3	1
lvjRH8weI81g0HtQ	1
se20dXZZpk1Ru4fZ	2
tZ6Z2UHu0OSc74Aq	1
I8SQADlrX7b3lgRl	1
V6vjWYHESjKNv1xX	2
p09dpCEJEe3gRcuI	2
r7rJ8IJAtkH3I1Oz	1
sqdslBn2J23h6IIf	1
ZgrVvEcEhqIqfXkA	2
2vioNCPMXcCVawAv	2
1ofq1CXERowKE8jb	0
8CxAPdE46fPywPHC	2
OQEJuBV0pOSrdFqK	2
vizNWmaxvRKXVicY	1
xp5rcnzxCXIb4RWv	0
348looGiJ2vs49my	2
jLDbRO9TGzwbp0Um	0
xFxW29ifW3YxBYkm	2
jrGSCLvIH3ldsS07	0
Wmx0dDwowl5cRb1i	2
iki1WwhbNaHLx7mw	2
s3GnbB64jfIUCF1y	0
FS0H0rKWyKUDSAbd	1
FWAm2IKxTgXdKsxV	2
2MmS1gvmeeJ7n2pf	0
KgainqlSCNdrBHLg	0
4RLHDpYaYuUpxJfI	0
c9zp7wvFoEqOBDmP	1
6LHTJgBBp6hcjR0z	2
9Zdr4KRphEij4Xbj	0
aJEtDdrVoPvvGnE7	1
9Fbpx1DANtAMBsdD	2
ZOeE9ZNVoFFvvtpI	0
MNlGW0Kj8olsrsbT	0
2fqksCOQQhd4NdGA	2
ybMbEIqaI3480WDs	2
j0nZaOtKJMuQ8JIz	1
PkHHA6gksdgAfUBp	0
XG2Xu3y2wZyKVGya	0
Tt7vkOgC24FkekUO	1
7hBzHTThpXDztVxm	2
I8NTac3rWdI5MIpL	0
i87UY4XtbsYEQaRN	1
9RlJ7DaL5QW57Qop	2
lUiEfNbP1Ueep3e8	2
n16ylqxHnSuJwTs1	1
Tvt6LsrKSXbaldmO	1
borqC02GxfmXEHOU	1
FVbXuCCzIoSKOyvt	2
tpX028czJDmkMRGR	2
QH9r1BUHWq9gI7IE	1
Qd0Z0KPd1IB9JfrE	0
1PvtzZza2ESFcQKL	0
N5XWhnEmIaFCzkne	0
HzCJNkeUiNP2pWax	1
mt8aogLHvqPZ5CvT	1
6LxbuEtD3r1Lzf8u	2
JoUxBhqOH2hwwOQQ	0
mVzhhbHqSZr7cvY2	2
UK0UT2NH3XtTUkV5	0
3h51Kj8kkE8wW76q	0
jYoz9mHseKz99nvG	2
uxS69Q4lGeZe2nUH	1
m9xLaCZZhJM6sXhk	1
B8KFlgeHynaf7EH8	2
gZGebjB5wOBRTPwb	2
xqq0ZktG3k4H26Qh	2
1TTGfsU9BZo6wB44	0
UsKC6jLBcjqYKoAD	0
QtNipjte8A6iyotd	1
R0H9uTF9Iz5NtRAV	0
JiCrh6bjuTKeQ2p4	0
TP0koR3BwbiyZtoM	2
I8XTJFkwMxYJJp8p	0
1pi8nWb0zznO63Kf	0
PQ2SbZ4WiHwYx4TL	1
bvTFMVPHd6X95xlu	2
vFSlZ6xHAvrjCB6R	1
MOxLEHpyme2HRSxn	2
dxzVP2lZfLK79dvO	0
G0TilQ7C843boSwh	1
aOQjS3JCr8yF8zFt	2
Z4rRHWYvaZwjqhvA	0
LPDoIN6EvTz0Rky8	2
PPdTFuiljcMROPcJ	0
OTuutRLFHr5ug65T	2
tpC6achV1uPRXvvd	2
VwJkOW2ZV0y205bs	2
bMxJ5YyGSpwBNchD	2
qVcJfHz5lwONm9f4	1
bUsysMwJjl2EJhHk	1
vGpHmrEF1JCamHlX	1
On55B2ls2pg86ZTN	1
adDRB9a1PQZBNPZM	0
QuxWs72zsMqCaeDw	0
TNznDFKPGGkqT1bt	0
mjPDhhbZKBW73cxP	1
sFWhglRRSdhvOkgr	2
hA6jRRyxqtT8I2Hw	2
ogVhfJ5BOR5xkLRt	2
el1KjTDpIG42dmW3	2
W5yGHguVXv8vcK0c	1
8iFmGDST2qi2vOKG	2
7plTq363XvMkIRZo	0
Ja4W7142u5NxfD3x	1
1HEiClWwOeCMCK45	0
RL0lQQZrBZ7ETaog	2
ZSM7DYPAZRBmaKfE	0
jIwXa1XUT9GwYAqM	2
vAKhc6Bw4lHibTSG	2
Zvi7UEvn5s2cB8x7	1
ouDChAIM8QdG9OX7	1
y6jkFdMRPocIjWHh	1
EVOBSUKak8wZboPY	0
pYPFN54QBHR7oDE7	0
Ll3FQ0Rn7ikmcAxp	0
V1TvROWwVDvKJZlz	2
lVzJkiKBZ4At7x8e	1
ki6Wm1R7fGkFz7t8	2
zeobGR7S71ewehOf	2
UxkzJci1zvW0B1Al	2
dg19Pxv6qSN26aSP	0
fO3Oz59RvlnZZigL	1
UWe3oOA9uwrZsMRe	0
VPQ65yhyDsxy4WI6	2
BP1sLDE8l2w3yvRx	2
5IkXKywcqXXQKBrp	2
r3MYeOvXhTr7xKH9	2
RlaApBgc7YP45z3K	1
Rc8LQ6SbbQZhPlug	0
mc2NbVRdRGnKT6cm	2
ryVy5lOoO8lZ9asy	2
Hl8DVoAnJRAWzPKN	1
eqS8bvDVJpLS5vj1	2
m3lkiHwPwbFaoCE8	1
TflQhDK93NUndHDT	2
PE6NjhpOIHtpzcp8	2
jFCe8JBizkl67NHP	1
TypTBE7Tu0lDjLcL	0
rEKhHkE39EZDTXP2	0
qvQGvdM9DI3XbRKF	2
DjDsmq6ld6uR5YkM	0
Q7BpZBcnET82nlAw	1
5IZ6k6FhPcI4LMmR	0
1BWXZ9UzXsGYjnpf	2
jecokcEB0G8cEHAR	0
8X6p6M4VA5r9TvXw	0
Hd6hcjkwCtBc17wh	2
qIa0Alng7WZ3xdje	2
3MjlTTLaVeVYRHST	1
ciTUqLMvmJhTmzO2	1
XMFpCqgznVnA7zBW	2
5QQTNDUAudwpHp2e	0
l7PGYmsvzVkLIc82	0
e1wW4ToxI7XXcGjE	2
r7VxHlRtP6TT6jXX	2
W6vep3ROGqYxVuxl	1
GH8a4CgPgjQPQZPT	0
Xm4sXGOOR9NwO9dQ	1
RFkYGXiRM9LFcOhy	1
bL8uK24ho6hukvb5	1
sk761Bz6Zuq13dbm	2
9eyyCPaHo0bjRAmL	0
wjgasRx7L6TLZlte	0
XOxWaHgp0oolBfe6	1
KVLKXetCL2eA5toV	2
KjsOBdJHvcZI8QKw	0
aDPwHv7OJRifDKaC	0
NhKyAXczcHFHpFmO	1
T1tbmmAFIXZSOW8a	0
U2WoHXhcf8uCQ7IR	1
FwYqiPG1DAkv9apE	2
1hlRhnbo0mVe5LnS	2
MWxCGxHTS9sUpRkS	1
HVreukvW3IlEP3cJ	2
tBj6o3jPUyWpiNZ1	1
4P25AvD79R1PY8vA	2
CiKoDpM654YHc83Z	1
HRDxdldwIoBF4BYz	0
qhfMKTzquxfyb4v6	0
UBNOPyR5QswgRdXK	0
NLCJfCf2VNmfsAdu	2
07hh0oGbL2SVlNN1	0
icPGvdao7eAQ7t9f	0
bpDsGSVXtsyO6lka	2
aY6r9es6l9L27mGA	2
7I7NC6gHoIJlICXK	2
R4FJQ7vVPPzvFRPb	2
SiV4OOoLOY1V7Ysd	0
ykdtS2cw2IIs0aBL	1
PxEzL2fCDGOEPj2j	0
GazPjormqGhFf9iU	2
Zrq7320yWbT7GiZU	1
tN5bQY7jRZy1VLL4	1
JKis2DjMDWa4pjIy	2
dLUXLJJ6iu4wB410	2
eIhypgMbI3OAdMcl	0
ucCmcwEgecmuNw9e	0
j1LA3Wo6sTts66bm	2
E93Bxit61p2Au0rv	1
AT8q8v6GoD6c6aOo	2
m9hH2hQOItEbJyAM	2
8lE8lzdBYT4mP4yV	0
Skv6vIQNdjYojTaw	1
8M0T09xkUb0dudgl	0
HXKjDimAPoby68Me	1
QUVbgMX9oA4JJpdT	2
LvGjgLCiAFOtv6CC	0
tZjrYFb5K1jb7Umg	2
qvCP9VYd6XzA2AOn	1
qxhFPhZvfGUuFNEW	1
PGLqDyyEGR83E6Qb	1
HZyos1NmesMuBSk8	2
RrrOyhhEWrDwpcOf	0
bewemILzadKM7Ioj	1
UDnIvoaTkQkxZWHU	2
JfdGqDhMm5TPxoH5	1
rXKp1pfREmRjGsWI	0
K4HFkI634o3RNJL9	2
d9PaJ5TRhMUNJmEl	1
afV5Vigknj824rew	2
ofYvKPulc8UsPHm0	0
lCVLst0JrZQ1zufB	0
GP4WdZhvd3USqU7E	2
gNIW1vsYpADsNao4	0
x1mSMKzb5xRp4M6t	2
exWDeXqhqwHTT7oE	1
JA8N9llMKlxvkxqT	0
xUaX0UlSfuUP8Gwe	0
QpGcXqqWnPxJiPNp	0
LNYpRp5Sd3YLhWlC	0
aiR7iWKUcN1XM5jQ	2
7NKAYaLaoub76gFX	0
5cNrah2gfdREGUBU	2
PqOQ3NcUUCB0wQt8	1
9hjO2v2WnYaYsvNL	0
topKBh7ysTVxSjIP	1
ivaq3R3TZoRdZkmU	0
oGhbsvHswyRtYnH4	0
7h6KwhygCNSX4NqD	2
bCuN6A7IokYlNFI2	2
DNvgVwzJjdKqkGqf	0
dVVS0a2HZ6eiCorW	2
sXgnk5mVpXCZAPX1	2
Dw6RhfKmtp1VfQWx	0
OOA4KWiHPPtYwRm1	0
vmFft6M1ROfqR4eg	0
eSymMMNcjfkSqKeB	1
7goJHgbENHWWIHjS	0
RaZvepDCYDIHKErc	0
vrfpkgxF0QwYiaSr	0
Fz4cKiv9RYk6Oe8o	0
lJuRIdmK7RCVAbpU	1
uWQXzsrWiX4eoeMb	0
cMTVwOr0ZnI2fUat	1
3KDRbct96mc1K8gz	2
DVxmBuzF3nUA8I8w	0
UIi8dkO6M4UZ0xI4	2
lEfJJPo1xdiXduiw	1
IM9HAS6RtAShrGdF	2
OAwHOvkzl2qXLwSA	2
n8jOh8yrnrYFkc4d	1
CHnllWZAKM72DGQv	2
J8mRcwA9V5WJ2bb8	1
iHcCVPot7fvBs8to	0
8WfY3jSNSv5rZH78	2
5WzbJAcKmN5ddHm4	0
MbEYrm3QT5CjGzPB	1
tTteiBPhtqu7pyB2	1
czM468ZuPPrcXJxe	2
16PlrTObXYFxUXew	2
VyZWdCJNuUBreWrn	0
zFoQ8rXNiKaXFiq9	2
x2t2aA1MY7fnuYsw	1
4B6u98y8ZTuFIZ4Y	2
Wk6n8NDI6z48pCzX	2
UoZzLPxIo5PBDcck	2
8goXZVu9T7TiL1GF	0
yB1sALvmjWtxZjxP	2
0bfP8BT93RYmGE21	0
PMnBC9156iaxuESW	1
CJgwgB0DQVFnLrBP	2
a3TOzWLBWFktOSzk	2
8Lu95kpQXlln9itV	1
jMQL65DFNZZCw1e7	2
Dr64yhcm9MMIPD6J	1
piuCWyvnQoTp1Wjp	1
UP6OAgGDvE8RhHNV	0
Aq4TkpMrRKh4ikJk	0
xhsmZtgbBcpSu2Ic	2
jWLBZI42qBmoHOJj	0
YMIg2bWhSUs8AndE	2
4jzPE48CqLfg5WQX	2
r6UjxqwzGII8v0Lq	1
x0q2TRfQrhMBaGG0	0
NmElq6bmQHp62IZ2	1
H12L6uuELSVw49tz	2
aBEkuGXr4GpEmnXG	1
tna1LhGM0ywDitm4	1
VhsB1lqvw6BlPZtx	0
itCCjtZOuAGPqXPx	2
Ybwk6KlYep6HPix2	2
FAxm5NHkgQfpDg3p	0
tFv0IvD1QPz7NVJn	2
oraIwa58kaxiaaM5	2
ziGa10NEINZcbErH	2
uJxLZPKRsHE8BPsE	2
2IYoG4KEJWrbI0Os	0
mEaFvBtp22BRIH3b	1
F0sBRqOkU7cSeDB6	2
E7tCUHQFd1y8LzfB	1
oxlVnZYlWM9RpAan	2
TxfgcoQeiv0NyF1u	0
M9p2PvDXSbUFDQpn	1
lyvj6cV5vXI1tDtf	0
X6AK02epsLsLZRn6	0
KUOV1YMQTcnssZhS	0
XKk9QzBuRNRW7sKk	2
0W2dWSuEgD792zzD	1
nziTd9b6DSSlJpKe	2
giHPWp4NchdSkNfM	0
ivBvcGKIiJsCxanC	2
dczJi3Ur2CDmT2Jc	1
URN0a9PnL0XTE70L	0
koMhxZdmf9p3yGK2	2
BErLI7udNEvaxlsZ	1
jLP3ob3xcOiYAgcn	2
YY1bmjSOTB7BIJ4Q	1
Ct8GwQ3v75iSOeX2	2
ThPmGPbuydHGVS6a	0
nFmr6qV8YUGkJ4lM	0
siZeiMvQsVhlTTux	1
p7n1tpHUka3W5HtM	0
3oe5anE0dlE91uLb	2
g9q8FRHUqhXxVVGv	2
Fl4EJHm2kutwiAYL	2
wH5vqnE98bmPtDYq	2
qxo8AHDYvTeOa7Wi	0
Ka9rqp3Zp7V9aLpr	1
0LQSPOI8ctGckooI	2
cGKWn28NcIdtkzbJ	0
k6NPn1nhi6M2xbvI	1
TNgkXOb1MbsfUvKL	1
KkTw5BzhqGFvlWss	0
EsttiT3iosp4N8Rp	1
nxvF8m8Rwiv6WNgq	2
5JKrQdE0kzBE5wmm	2
szgkU2nB5NgvFdps	2
mMWschfMK3rvs0aP	2
X4kD8qBKgd3WsRlm	2
DxR3U40xl41OOizw	2
lxmqoPcXPvWCloWX	2
jt6McY5itGvt5pd7	2
uR5yFmm9rcSiQNQl	1
uB8scpL954fNCVtR	1
1Iwu2AdX7Pmmv7R2	2
5rUXsgqUZ2ASbQPh	0
ReKgCAtyg1hW1z38	0
XaoR779pADDZaMdC	1
czQTU3zVUv1H2zZM	2
FPPxfCIYrpsmgqQ3	1
YYeOgcTBmlNT0vWm	0
PFRJg0eCzNm9bIfc	1
QUyYMBcIrEKFd2oO	0
GuIkYt00b6tsKoZ1	2
U00Lys008AHoekbm	0
OaNbWgzJl2tm2ehd	1
L6M9Twcp64tx3HGQ	1
TxDi7IuedDlCQcV0	2
GGhJNQ3VYqhBLtXc	1
psAqByNJ0jH5qvTL	2
zbJscrDO17SN6Qs8	1
v8ajd7smvFWmx5pR	0
aGdza6RyZ4dfM4ds	0
nHjDpkEdc3KGvGWH	2
8cdizApaJGLvhaXh	2
k3YJ7T5GIVK5vgDp	2
hV9qk5HIwqYuhlpJ	2
ixP53ACpzKv9IRoH	1
fHDt9S1rU3Owx6a2	2
3OXeiXCpFBEyDd3Z	2
H3OWitYJGVdvD0ZP	2
9lQV0bAijHM2fF9f	0
cIpkuHGLQLxyuzdk	2
mCtR5R7ynYm8JsyM	0
sHwM8H1jYGiPOdt1	2
WzRXtH5Mt5ZyFfi6	2
rDvnN7wBiwVcXAiB	1
VkW1eZIWMJOa6dfO	0
AQTs22KOAOLfC8Rd	1
EIU1u0iG1J41Wi7R	0
gTkzpPe4XcrWBoYs	2
JlPUhxBJQrK76Ocy	0
DAKBC53J43eLukne	2
phRk0dKkTFytYRfm	2
SPej0htc3NH2eR5S	0
q3Hnwbil6VDP80fc	0
Ph1cRr1phslkBAe3	0
lMIqD4T6nKu39mZ2	2
h5CMNgOkEEEY6cXw	2
X2eDhWIGbUgBSMOV	0
4TfubraBVQyaNS1r	2
keeiI7wATCfniHlH	2
onZvR7S7lukPUh6Z	0
Q5NF3rBjOf74GJMa	2
OOKRwmUMcbi4s3JY	0
s95h18yRzluTEZPN	0
9RIG9pcL8120QiI6	0
zPq1HVZu6FrUq4ci	2
TUReJfXtn3de7LGR	0
fB8LL8meIeXCJJUo	2
ZFDV1HNDbP84qkBo	0
PZmD0Ws6mO2n4FIZ	0
eQuk9tgLouPdVBxb	1
gJ3Ge8nGI5NBEy40	2
S0VEq7b7h4nv5T70	2
Oxjd3cacIugdrVsW	2
m0gNfX4oxgrccUvW	1
KKoxRhWJLjTTK4K9	0
3KOo1dMNhWfiByyR	2
3O4JpcVzOmZRrqqx	1
YsHs42Lgu7NYargT	0
5TzFKsq4xbn1kDkW	2
FUpZjhAuHY2LacuA	2
gQZjOFihW6SjeJC0	0
PP9kr067wNHvJFdy	0
lZQQ8S8KQixdRw0t	0
zQGJmMpGQxrGMQDl	2
wUrirzx3MgPwceKx	1
oavQqt5XZR5us82g	2
VSz35e2Y655QTVGg	0
Xui4tyopHZXstAPD	0
Tg72wd5fucMnRYkh	1
N69hmlynZicu7vE2	1
sxm1B2hiqqp447er	2
CCmgWLfdIW6OwAGq	1
rRcDyG4v04CViSZs	0
cXphO19x2ZRFjIN5	2
FbSEgZbos0Vo0KPe	0
O6Vc9ikuDvT68dKQ	1
iQ5L1Eae74EeWLGh	2
95GDLJzlb6stqapY	2
2sSVUwpfdTm5nj4N	1
n9UrtuxNYL0DFXuE	0
1RUe9SLtaAFXrYcs	1
LSBMSZ2qp3eSa5rm	2
4zKxvnhpxyW9pJeL	2
UXXKf4XEiC2uhEdn	2
s82zEhepbcL1xaTT	1
kqtbOrvNIr1ZbeEw	1
YoedGUxawD9wOIcC	0
QRWQaYYBKPrQS9gS	0
z8QJoN8G9x7pg6Wg	1
EBFFauwOHlJueGNs	2
igdMeeKJla2AqfOb	2
nZYYbhqp83CR22VI	0
MDplH7b6WEUg78hr	2
gn1QsNjO8gu61i9h	0
vXaIj29tsogP1JBq	2
gWhBBseA0rgVZukS	2
mAd0wtAlTB1npv87	0
oRIzuaNdh3wyMApf	1
fM5QFQUkI3A8q6ND	0
dGOEfyWoh9ovRIet	0
xyuLljAie6WbVZnR	2
P8wPssIOq6mg7BG2	2
d5EcHgkUemFPo9Fw	1
jr8mKKf2J1vNpUJz	1
IyiuCnz4bbLMoRHw	0
PNtjTJJwiDFV8Fnm	2
HLv3EQIJGBWHfdmZ	0
04wvJ9M0ddUkDfCs	1
QzJ20hJVsgDHOIaz	2
GkCwRbCJU2GRpjlF	1
nq5vMFo78UQDBdkY	2
uunXq2YXANvQxJp1	1
06gcWQ2Cz7bo6Rby	1
wjUjMKVBql6DEKBy	1
JI0UP4rXGKB0dlgJ	1
8LNIQaOHoZxLETe0	2
Mh6eKq3kddCJ5rVZ	2
4JKjcFLuGxSYmFlu	2
SyyHI5RacX9ZhYMa	0
arF0aVftNgZ77VAS	2
KewPMFYX7lgbHJq5	1
qj9R5lNXVGyRhzXS	0
JiQNG5ssx3ttxqYu	2
8uA2k9XYLQnjGKe5	2
7zdyI2bMKrR0gqJo	2
wcsMCiW82lqkwfSW	0
GWFq10JFPFFmiUfP	0
nVKQwsZgIX6pGrAf	2
sseXRJ0Mntwd3Grg	0
TV5XYldOHhnxLCTJ	2
8hdAWxoU3OQcVVSL	2
MvHxCUOUGHDgsubM	1
TV6aJGeeA6KWuKrq	0
fDmagbG7KcjWGFG8	0
96kIrWjCtDyf69mh	1
5ofYKeLfcgaJ52yf	0
OFsKcAS28cVK13yh	2
rdRKb2ZOmoreZGZe	1
ceQ2shiJH8UUHTWe	0
X9jYmcObker2mCmA	1
qpwCs14cyRIqxfp3	1
HzWbG5zGFTmH5w08	2
A3a6KQd4PS44o3Jx	2
XeqgCpivVUjgoI82	0
EYR4V4C9yyFIlJ1u	1
xGJgzeVDlPY5M1Q4	1
rxwouynBEWxEQbc7	0
vaMB3mpxyzXxZlm7	2
vuG99aven50dYeYA	2
YSo9D0WHnaWsntRK	0
Jt522aMKFjnGy8ae	2
0wjwH3LenWmAbmIv	1
5KSZbt8ge4dT6IRO	0
TqgAgjIuBPiH9hzg	2
iVoIaeq3eGLYUqsK	2
enCMMMveMbCJcIBM	2
KafdS7KKB1k59UOw	0
UIom1Cyt4y4jHQAi	2
O5h8dBJ9qpf1yddt	0
vSANWDPmvWGzYfri	2
qtGzFiUBC2ois4Vv	0
9JcSYXVUdwiCbDQE	0
qhJqJRrWddU0hgEH	2
LAXNGDIiO6w9nnj2	0
LST2y40ZjuA1JhZg	1
m0WjHKIseTWBleYW	1
uSDFR1n402cG52yc	2
IFDXVT0hPyABy5B1	2
jFbXuxdzykk9wqUV	1
YlpNCblqQn2cyBnj	1
WTEsFFba4eplix7k	2
vlZ8wbz8MaFMBgvm	2
JF6ARJy6s6rUDdJo	2
BuQrgwemN8U7a3X1	1
JCqXBUwUx4bThN4G	2
tUO6qD6V5TDLO2IV	0
CsdLS1OQYsPkDj5i	0
RTBObR1pegpAe0k9	2
RZvFRj9GOmcHtXUw	0
78lsFYDDwzLqsmEY	1
CR6aSBvrgLMY0JNR	2
JY36h5s2FfMeXqPp	1
RzUCiS0LfsZe5KU8	2
1er5h2Xv9kfRG0JQ	0
xPhk5PV6FC5bCc54	1
XLLfpO1VnT48H7Mu	0
NTYlHyPZvcdlI7Ha	2
guXkLJC2jWRmkLa4	1
eopvTM7SEV9GYkR0	2
jxex0HBokVhjUPGk	2
jdGFFO0dNLUCxb3Y	2
TkvrhBdHPJ4OVmTR	1
5Xv03LtvC4P6f7og	1
5CVceXLmM3aY0JWP	2
gHbX6EmzYjEkzJYh	1
YCw8dqGyfm8SQhRb	1
VHgeYBDhjVBmMIm9	2
9Kz85JkCNejcaXgg	0
JvU4M8ybP851q2hj	0
RYH23LTJTBgRWLcz	1
ihAyMB0n3xSrXPB6	1
4EER3bcXMMMUAihC	0
g7orKguTmyW349lf	0
